stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
6039,PeoRivD,S PEORIA AVE&RIVERSIDE DR,6933 S PEORIA AVE & RIVERSIDE DR,36.063446,-95.975728,,,,
6040,Peo68st,S PEORIA AVE&E 68TH ST S,6862 S PEORIA AVE & E 68TH ST S,36.063944,-95.975904,,,,
6041,Peo67st,S PEORIA AVE&E 67TH ST S,6679 S PEORIA AVE & E 67TH ST S,36.066446,-95.97571,,,,
6042,Peo67st,S PEORIA AVE&E 67TH ST S,6720 S PEORIA AVE & E 67TH ST S,36.065779,-95.975862,,,,
6043,Peo61st,S PEORIA AVE&E 61ST ST S,6061 S PEORIA AVE & E 61ST ST S,36.075884,-95.975672,,,,
6044,Peo60st,S PEORIA AVE&E 60TH ST S,5977 S PEORIA AVE & E 60TH ST S,36.077287,-95.975729,,,,
6045,Peo60st,S PEORIA AVE&E 60TH ST S,6012 S PEORIA AVE & E 60TH ST S,36.076779,-95.975863,,,,
6046,Peo60st,S PEORIA AVE&E 60TH ST S,5827 S PEORIA AVE & E 60TH ST S,36.07868,-95.975719,,,,
6047,Peo58st,S PEORIA AVE&E 58TH ST S,5836 S PEORIA AVE & E 58TH ST S,36.078521,-95.975864,,,,
6048,Peo57Pl,S PEORIA AVE&E 57TH PL S,5691 S PEORIA AVE & E 57TH PL S,36.079915,-95.975733,,,,
6049,Peo56st,S PEORIA AVE&E 56TH ST S,5686 S PEORIA AVE & E 56TH ST S,36.080004,-95.975851,,,,
6050,Peo56st,S PEORIA AVE&E 56TH ST S,5610 S PEORIA AVE & E 56TH ST S,36.082201,-95.975882,,,,
6052,Peo55st,S PEORIA AVE&E 55TH ST S,5510 S PEORIA AVE & E 55TH ST S,36.083992,-95.975855,,,,
6053,Peo53st,S PEORIA AVE&E 53RD ST S,5258 S PEORIA AVE & E 53RD ST S,36.086654,-95.97585,,,,
6054,Peo53Pl,S PEORIA AVE&E 53RD PL S,5275 S PEORIA AVE & E 53RD PL S,36.086421,-95.975677,,,,
6055,Peo49Pl,S PEORIA AVE&E 49TH PL S,4930 S PEORIA AVE & E 49TH PL S,36.09193,-95.975849,,,,
6056,Peo49Pl,S PEORIA AVE&E 49TH PL S,4913 S PEORIA AVE & E 49TH PL S,36.092543,-95.975642,,,,
6057,Peo51ST,S PEORIA AVE&E SKELLY DR,4961 S PEORIA AVE & E SKELLY DR,36.09116,-95.975646,,,,
6058,Peo48st,S PEORIA AVE&E 48TH ST S,4820 S PEORIA AVE & E 48TH ST S,36.094592,-95.975855,,,,
6059,Peo48st,S PEORIA AVE&E 48TH ST S,4763 S PEORIA AVE & E 48TH ST S,36.095633,-95.975632,,,,
6060,Peo45Pl,S PEORIA AVE&E 45TH PL S,4483 S PEORIA AVE & E 45TH PL S,36.09819,-95.975582,,,,
6061,Peo45Pl,S PEORIA AVE&E 45TH PL S,4504 S PEORIA AVE & E 45TH PL S,36.098022,-95.975837,,,,
6062,Peo44Pl,S PEORIA AVE&E 44TH PL S,4441 S PEORIA AVE & E 44TH PL S,36.099114,-95.975629,,,,
6063,Peo43st,S PEORIA AVE&E 43RD ST S,4306 S PEORIA AVE & E 43RD ST S,36.100434,-95.975837,,,,
6064,Peo43st,S PEORIA AVE&E 43RD ST S,4249 S PEORIA AVE & E 43RD ST S,36.10124,-95.975615,,,,
6065,Peo39st,S PEORIA AVE&E 39TH ST S,3958 S PEORIA AVE & E 39TH ST S,36.104967,-95.975826,,,,
6066,Peo41st,S PEORIA AVE&E 41ST ST S,4108 S PEORIA AVE & E 41ST ST S,36.104013,-95.975831,,,,
6067,Peo41st,S PEORIA AVE&E 41ST  ST S,4121 S PEORIA AVE & E 41ST  ST S,36.103608,-95.975628,,,,
6069,Peo46st,S PEORIA AVE&E 46TH ST S,4680 S PEORIA AVE & E 46TH ST S,36.096292,-95.975845,,,,
6070,Peo36st,S PEORIA AVE&E 36TH ST S,3573 S PEORIA AVE & E 36TH ST S,36.112008,-95.97561,,,,
6071,Peo33Pl,S PEORIA AVE&E 33RD PL S,3360 S PEORIA AVE & E 33RD PL S,36.114554,-95.975834,,,,
6073,Peo31st,S PEORIA AVE&E 31ST ST S,3085 S PEORIA AVE & E 31ST ST S,36.119064,-95.975621,,,,
6074,Peo2st,S PEORIA AVE&E 2ND ST S,167 S PEORIA AVE & E 2ND ST S,36.157989,-95.975535,,,,
6075,Peo2st,PEORIA & 2ND ST S,218 S PEORIA AVE & E 2ND ST S,36.157484,-95.97568,,,,
6076,Peo29st,S PEORIA AVE&E 29TH ST S,2861 S PEORIA AVE & E 29TH ST S,36.122685,-95.975646,,,,
6077,Peo29Pl,S PEORIA AVE&E 29TH PL S,2924 S PEORIA AVE & E 29TH PL S,36.121756,-95.975747,,,,
6078,Peo26st,S PEORIA AVE&E 26TH ST S,,36.12697,-95.975723,,,,
6079,Peo25st,S PEORIA AVE&E 25TH ST S,2481 S PEORIA AVE & E 25TH ST S,36.128621,-95.975602,,,,
6080,Peo24Pl,S PEORIA AVE&E 24TH PL S,2418 S PEORIA AVE & E 24TH PL S,36.129524,-95.97572,,,,
6081,Peo21st,S PEORIA AVE&E 21TH ST S,,36.13368,-95.975611,,,,
6082,Peo21Pl,S PEORIA AVE&E 21TH PL S,2195 S PEORIA AVE & E 21TH PL S,36.131653,-95.975612,,,,
6083,Peo21st,S PEORIA AVE&E 21ST ST S,2136 S PEORIA AVE & E 21ST ST S,36.13267,-95.975726,,,,
6084,Peo1st,S PEORIA AVE&E 1ST ST S,118 S PEORIA AVE & E 1ST ST S,36.158472,-95.975711,,,,
6085,Peo18st,S PEORIA AVE&E 18TH ST S,1810 S PEORIA AVE & E 18TH ST S,36.135933,-95.975713,,,,
6086,Peo17st,S PEORIA AVE&E 17TH ST S,1706 S PEORIA AVE & E 17TH ST S,36.137763,-95.9757,,,,
6087,Peo16st,S PEORIA AVE&E 16TH ST S,1523 S PEORIA AVE & E 16TH ST S,36.139718,-95.975521,,,,
6088,Peo15st,S PEORIA AVE&E 15TH ST S,,36.140872,-95.975554,,,,
6089,Peo15st,S PEORIA AVE&E 15TH ST S,1506 S PEORIA AVE & E 15TH ST S,36.14032,-95.975742,,,,
6090,Peo13st,S PEORIA AVE&E 13TH ST S,1277 S PEORIA AVE & E 13TH ST S,36.144694,-95.97554,,,,
6091,Peo13st,S PEORIA AVE&E 13TH ST S,,36.144026,-95.975727,,,,
6092,Peo12st,S PEORIA AVE&E 12TH ST S,1191 S PEORIA AVE & E 12TH ST S,36.14613,-95.975528,,,,
6093,Peo12st,S PEORIA AVE&E 12TH ST S,1190 S PEORIA AVE & E 12TH ST S,36.14612,-95.975719,,,,
6095,Peo11st,S PEORIA AVE&E 11TH ST S,,36.1488,-95.975535,,,,
6096,Peo17st,S PEORIA AVE&E 17TH ST S,1653 S PEORIA AVE & E 17TH ST S,36.138466,-95.97555,,,,
6097,Peo27Pl,S PEORIA AVE&E 27TH PL S,2711 S PEORIA AVE & E 27TH PL S,36.124523,-95.975622,,,,
6098,Peo26Pl,S PEORIA AVE&E 26TH PL S,,36.126778,-95.975644,,,,
6099,Peo28st,S PEORIA AVE&E 28TH ST,2802 S PEORIA AVE & E 28TH ST,36.123561,-95.975764,,,,
6100,NewP66Pl,S NEWPORT AVE&E 66TH PL S,6699 S NEWPORT AVE & E 66TH PL S,36.068535,-95.978086,,,,
6101,Mem55st,S MEMORIAL DR&E 55TH ST S,5530 S MEMORIAL DR & E 55TH ST S,36.084762,-95.886645,,,,
6102,Mem87st,S MEMORIAL DR&E 87TH ST S,8549 S MEMORIAL DR & E 87TH ST S,36.041011,-95.88604,,,,
6103,Mem63st,S MEMORIAL DR&E 63RD ST S,6179 S MEMORIAL DR & E 63RD ST S,36.073832,-95.886316,,,,
6104,Mem63Pl,S MEMORIAL DR&E 63RD PL S,6363 S MEMORIAL DR & E 63RD PL S,36.071886,-95.886315,,,,
6105,Mem87Ct,S MEMORIAL DR&E 87TH CT S,8727 S MEMORIAL DR & E 87TH CT S,36.038476,-95.886032,,,,
6106,Mem81st,S MEMORIAL DR&E 81ST ST S,8059 S MEMORIAL DR & E 81ST ST S,36.047296,-95.886041,,,,
6107,Mem79st,S MEMORIAL DR&E 79TH ST S,7912 S MEMORIAL DR & E 79TH ST S,36.049734,-95.886373,,,,
6108,Mem77Ct,S MEMORIAL DR&E 77TH CT S,7715 S MEMORIAL DR & E 77TH CT S,36.052714,-95.886068,,,,
6109,Mem76st,S MEMORIAL DR&E 76TH ST S,7612 S MEMORIAL DR & E 76TH ST S,36.053628,-95.886392,,,,
6110,Mem73st,S MEMORIAL DR&E 73RD ST S,7206 S MEMORIAL DR & E 73RD ST S,36.058098,-95.886467,,,,
6111,Mem73st,S MEMORIAL DR&E 73RD ST S,7129 S MEMORIAL DR & E 73RD ST S,36.059663,-95.886204,,,,
6112,Mem68st,S MEMORIAL DR&E 68TH ST S,6724 S MEMORIAL DR & E 68TH ST S,36.065381,-95.886543,,,,
6113,Mem66st,S MEMORIAL DR&E 66TH ST S,6571 S MEMORIAL DR & E 66TH ST S,36.068228,-95.886311,,,,
6114,Mem65st,S MEMORIAL DR&E 65TH ST S,6481 S MEMORIAL DR & E 65TH ST S,36.069814,-95.886305,,,,
6115,Mem63st,S MEMORIAL DR&E 63RD ST S,6238 S MEMORIAL DR & E 63RD ST S,36.073199,-95.886557,,,,
6116,Mem63Pl,S MEMORIAL DR&E 63RD PL S,6414 S MEMORIAL DR & E 63RD PL S,36.071202,-95.886557,,,,
6117,Mem61st,S MEMORIAL DR&E 61ST ST S,6118 S MEMORIAL DR & E 61ST ST S,36.075017,-95.886559,,,,
6118,Mem60st,S MEMORIAL DR&E 60TH ST S,5981 S MEMORIAL DR & E 60TH ST S,36.077228,-95.886326,,,,
6119,Mem60st,S MEMORIAL DR&E 60TH ST S,6018 S MEMORIAL DR & E 60TH ST S,36.076635,-95.886567,,,,
6120,Mem58st,S MEMORIAL DR&E 58TH ST S,5755 S MEMORIAL DR & E 58TH ST S,36.080647,-95.886366,,,,
6121,Mem58Pl,S MEMORIAL DR&E 58TH PL S,5826 S MEMORIAL DR & E 58TH PL S,36.078662,-95.886564,,,,
6122,Mem57st,S MEMORIAL DR&E 57TH ST S,5703 S MEMORIAL DR & E 57TH ST S,36.082599,-95.886397,,,,
6123,Mem57st,S MEMORIAL DR&E 57TH ST S,5706 S MEMORIAL DR & E 57TH ST S,36.082344,-95.886626,,,,
6126,Mem51st,S MEMORIAL DR&E 51ST ST S,5214 S MEMORIAL DR & E 51ST ST S,36.088748,-95.886681,,,,
6127,Mem49st,S MEMORIAL DR&E 49TH ST S,,36.09295,-95.886406,,,,
6128,Mem49st,S MEMORIAL DR&E 49TH ST S,,36.092735,-95.886673,,,,
6129,Mem48st,S MEMORIAL DR&E 48TH ST S,4745 S MEMORIAL DR & E 48TH ST S,36.095126,-95.886431,,,,
6130,Mem46st,S MEMORIAL DR&E 46TH ST S,4620 S MEMORIAL DR & E 46TH ST S,36.09698,-95.886668,,,,
6131,Mem48st,S MEMORIAL DR&E 48TH ST S,4810 S MEMORIAL DR & E 48TH ST S,36.094281,-95.886664,,,,
6132,Mem91st,S MEMORIAL DR&E 91ST ST S,8949 S MEMORIAL DR & E 91ST ST S,36.034289,-95.886221,,,,
6133,Ma6st,S MAIN ST&W 6TH ST S,608 S MAIN ST & W 6TH ST S,36.150351,-95.989565,,,,
6134,Ma14st,S MAIN ST&W 14TH ST S,1404 S MAIN ST & W 14TH ST S,36.142341,-95.987413,,,,
6137,LawtHTW,S LAWTON AVE/SOUTHWEST BLVD&W HEAVY,458 S LAWTON AVE/SOUTHWEST BLVD & W HEAVY TRAFFIC WAY,36.14854,-96.000944,,,,
6138,Lew66Pl,S LEWIS AVE&E 66TH PL S,6591 S LEWIS AVE & E 66TH PL S,36.06799,-95.957837,,,,
6139,Lew56Pl,S LEWIS AVE&E 56TH PL S,5593 S LEWIS AVE & E 56TH PL S,36.081669,-95.957891,,,,
6140,Lew45st,S LEWIS AVE&E 45TH ST S,4481 S LEWIS AVE & E 45TH ST S,36.099012,-95.957918,,,,
6141,Lew46Pl,S LEWIS AVE&E 46TH PL S,4619 S LEWIS AVE & E 46TH PL S,36.096358,-95.957914,,,,
6142,LewMagn,S LEWIS AVE&E MAGNOLIA DR,8778 S LEWIS AVE & E MAGNOLIA DR,36.036272,-95.954786,,,,
6143,LewMHKB,N LEWIS AVE&MOHAWK BLVD,3527 N LEWIS AVE & MOHAWK BLVD,36.205161,-95.958114,,,,
6144,LewTecm,N LEWIS AVE&E TECUMSEH ST,1921 N LEWIS AVE & E TECUMSEH ST,36.18225,-95.958159,,,,
6145,LewSkDr,S LEWIS AVE&E SKELLY DR,4959 S LEWIS AVE & E SKELLY DR,36.091516,-95.957898,,,,
6146,LewPine,N LEWIS & PINE,1515 N LEWIS AVE & E PINE ST,36.177357,-95.958161,,,,
6147,LewNwtS,N LEWIS AVE&E NEWTON ST,1305 N LEWIS AVE & E NEWTON ST,36.17372,-95.958174,,,,
6148,LewMHKB,N LEWIS AVE&MOHAWK BLVD,3464 N LEWIS AVE & MOHAWK BLVD,36.20445,-95.958291,,,,
6149,LewDaws,N LEWIS AVE&DAWSON RD,1183 N LEWIS AVE & DAWSON RD,36.171986,-95.958148,,,,
6150,LewIndp,N LEWIS AVE&E INDEPENDANCE ST,825 N LEWIS AVE & E INDEPENDANCE ST,36.166526,-95.958101,,,,
6151,LewHskS,N LEWIS AVE&E HASKELL ST,719 N LEWIS AVE & E HASKELL ST,36.164696,-95.958087,,,,
6152,LewArch,N LEWIS AVE&E ARCHER ST,131 N LEWIS AVE & E ARCHER ST,36.162977,-95.958096,,,,
6153,LewApch,N LEWIS AVE&E APACHE ST,2601 N LEWIS AVE & E APACHE ST,36.191908,-95.958097,,,,
6154,LewApch,N LEWIS AVE&E APACHE ST,2488 N LEWIS AVE & E APACHE ST,36.191184,-95.958314,,,,
6155,LewAdm,N LEWIS AVE&E ADMIRAL PL,67 N LEWIS AVE & E ADMIRAL PL,36.161447,-95.958091,,,,
6156,Lew8st,S LEWIS AVE&E 8TH ST S,781 S LEWIS AVE & E 8TH ST S,36.150009,-95.958113,,,,
6158,Lew73st,S LEWIS AVE&E 73RD ST S,7298 S LEWIS AVE & E 73RD ST S,36.057705,-95.957934,,,,
6159,Lew73st,S LEWIS AVE&E 73RD ST S,7480 S LEWIS AVE & E 73RD ST S,36.055647,-95.95794,,,,
6160,Lew71st,S LEWIS AVE&E 71ST ST S,7124 S LEWIS AVE & E 71ST ST S,36.060391,-95.957973,,,,
6161,Lew6st,6TH ST S & LEWIS,642 S LEWIS AVE & E 6TH ST S,36.151258,-95.958285,,,,
6162,Lew69st,S LEWIS AVE&E 69TH ST S,6954 S LEWIS AVE & E 69TH ST S,36.062823,-95.957965,,,,
6163,Lew66Pl,S LEWIS AVE&E 66TH PL S,6636 S LEWIS AVE & E 66TH PL S,36.067173,-95.957994,,,,
6164,Lew61st,S LEWIS AVE&E 61ST ST S,6116 S LEWIS AVE & E 61ST ST S,36.074811,-95.958075,,,,
6165,Lew57st,S LEWIS AVE&E 57TH ST S,5872 S LEWIS AVE & E 57TH ST S,36.07905,-95.95806,,,,
6166,Lew56Pl,S LEWIS AVE&E 56TH PL S,5614 S LEWIS AVE & E 56TH PL S,36.081279,-95.958034,,,,
6167,Lew52st,S LEWIS AVE&E 52ND ST S,5264 S LEWIS AVE & E 52ND ST S,36.086487,-95.958054,,,,
6168,Lew51st,S LEWIS AVE&E 51ND ST S,5120 S LEWIS AVE & E 51ST ST S,36.089267,-95.958057,,,,
6169,Lew47st,S LEWIS AVE&E 47TH ST S,4718 S LEWIS AVE & E 47TH ST S,36.095043,-95.958051,,,,
6170,Lew47Pl,S LEWIS AVE&E 47TH PL S,4781 S LEWIS AVE & E 47TH PL S,36.094526,-95.957905,,,,
6171,Lew45Pl,S LEWIS AVE&E 45TH PL S,4556 S LEWIS AVE & E 45TH PL S,36.097574,-95.958054,,,,
6173,Lew41st,S LEWIS AVE&E 41ST ST S,4071 S LEWIS AVE & E 41ST ST S,36.104554,-95.957878,,,,
6174,Lew39st,S LEWIS AVE&E 39TH ST S,3891 S LEWIS AVE & E 39TH ST S,36.106787,-95.958016,,,,
6175,Lew44st,S LEWIS AVE&E 44TH ST S,4135 S LEWIS AVE & E 44TH ST S,36.103722,-95.957954,,,,
6177,Lew40st,S LEWIS AVE&E 40TH ST S,3914 S LEWIS AVE & E 40TH ST S,36.106523,-95.958073,,,,
6178,Lew38st,S LEWIS AVE&E 38TH ST S,3779 S LEWIS AVE & E 38TH ST S,36.108104,-95.957988,,,,
6179,Lew37st,S LEWIS AVE&E 37TH ST S,3702 S LEWIS AVE & E 37TH ST S,36.108722,-95.958111,,,,
6180,Lew36st,S LEWIS AVE&E 36TH ST S,3577 S LEWIS AVE & E 36TH ST S,36.111868,-95.958034,,,,
6181,Lew36st,S LEWIS AVE&E 36TH ST S,3608 S LEWIS AVE & E 36TH ST S,36.111221,-95.958143,,,,
6182,Lew35st,S LEWIS AVE&E 35TH ST S,3491 S LEWIS AVE & E 35TH ST S,36.113151,-95.958031,,,,
6183,Lew34st,S LEWIS AVE&E 34TH ST S,3383 S LEWIS AVE & E 34TH ST S,36.11446,-95.958081,,,,
6184,Lew34st,S LEWIS AVE&E 34TH ST S,3426 S LEWIS AVE & E 34TH ST S,36.11394,-95.958187,,,,
6185,LewMHKB,N LEWIS AVE&MOHAWK BLVD,3324 N LEWIS AVE & MOHAWK BLVD,36.202758,-95.95831,,,,
6186,Lew32st,N LEWIS AVE&E 32ND ST N,3201 N LEWIS AVE & E 32ND ST N,36.200955,-95.958126,,,,
6187,Lew32st,S LEWIS AVE&E 32ND ST S,,36.116732,-95.958065,,,,
6188,Lew31st,S LEWIS AVE&E 31ST ST S,3055 S LEWIS AVE & E 31ST ST S,36.119258,-95.958071,,,,
6189,Lew29st,N LEWIS AVE&E 29TH ST N,2901 N LEWIS AVE & E 29TH ST N,36.195439,-95.958124,,,,
6190,Lew29Pl,N LEWIS AVE&E 29TH PL N,2904 N LEWIS AVE & E 29TH PL N,36.195663,-95.958296,,,,
6191,Lew30st,S LEWIS AVE&E 30TH ST S,2907 S LEWIS AVE & E 30TH ST S,36.121269,-95.9581,,,,
6192,Lew29st,S LEWIS AVE&E 29TH ST S,2906 S LEWIS AVE & E 29TH ST S,36.121218,-95.958252,,,,
6193,Lew28st,N LEWIS AVE&E 28TH ST N,2710 N LEWIS AVE & E 28TH ST N,36.193436,-95.958298,,,,
6194,Lew27Pl,S LEWIS AVE&E 27TH PL S,2711 S LEWIS AVE & E 27TH PL S,36.12359,-95.958121,,,,
6195,Lew26Pl,S LEWIS AVE&E 26TH PL S,,36.125325,-95.95815,,,,
6196,Lew26Pl,S LEWIS AVE&E 26TH PL S,2628 S LEWIS AVE & E 26TH PL S,36.124898,-95.958269,,,,
6197,Lew25Pl,S LEWIS AVE&E 25TH PL S,,36.127131,-95.958168,,,,
6198,Lew25Pl,S LEWIS AVE&E 25TH PL S,,36.126863,-95.958282,,,,
6199,Lew24st,S LEWIS AVE&E 24TH ST S,,36.128918,-95.958137,,,,
6200,Lew24st,S LEWIS AVE&E 24TH ST S,,36.128549,-95.958301,,,,
6201,Lew22Pl,S LEWIS AVE&E 22ND PL S,2275 S LEWIS AVE & E 22ND PL S,36.130767,-95.95817,,,,
6202,Lew22Pl,S LEWIS AVE&E 22ND PL S,,36.130407,-95.95827,,,,
6203,Lew21st,S LEWIS AVE&E 21ST ST S,2059 S LEWIS AVE & E 21ST ST S,36.133566,-95.958173,,,,
6204,Lew20st,S LEWIS AVE&E 20TH ST S,1965 S LEWIS AVE & E 20TH ST S,36.134468,-95.958161,,,,
6205,Lew2st,S LEWIS AVE&E 2ND ST S,149 S LEWIS AVE & E 2ND ST S,36.15811,-95.958047,,,,
6206,Lew19st,S LEWIS AVE&E 19TH ST S,1910 S LEWIS AVE & E 19TH ST S,36.134966,-95.958326,,,,
6207,Lew17Pl,S LEWIS AVE&E 17TH PL S,1744 S LEWIS AVE & E 17TH PL S,36.136649,-95.958317,,,,
6208,Lew16st,S LEWIS AVE&E 16TH ST S,1585 S LEWIS AVE & E 16TH ST S,36.139011,-95.958161,,,,
6209,Lew15st,S LEWIS AVE&E 15TH ST S,1516 S LEWIS AVE & E 15TH ST S,36.140258,-95.958325,,,,
6210,Lew14Pl,S LEWIS AVE&E 14TH PL S,1408 S LEWIS AVE & E 14TH PL S,36.141702,-95.958129,,,,
6211,Lew14Pl,S LEWIS AVE&E 14TH PL S,1440 S LEWIS AVE & E 14TH PL S,36.141399,-95.958294,,,,
6212,Lew13st,S LEWIS AVE&E 13TH ST S,1340 S LEWIS AVE & E 13TH ST S,36.143675,-95.958319,,,,
6213,Lew12Pl,S LEWIS AVE&E 12TH PL S,1250 S LEWIS AVE & E 12TH PL S,36.144864,-95.958307,,,,
6214,Lew11st,S LEWIS AVE&E 11TH ST S,1061 S LEWIS AVE & E 11TH ST S,36.148139,-95.958123,,,,
6215,Lew11st,S LEWIS AVE&E 11TH ST S,1120 S LEWIS AVE & E 11TH ST S,36.147439,-95.958311,,,,
6216,LewDaws,S LEWIS AVE&DAWSON RD,1113 S LEWIS AVE & DAWSON RD,36.170017,-95.958129,,,,
6217,Lew75st,S LEWIS AVE&E 75TH ST S,7930 S LEWIS AVE & E 75TH ST S,36.047776,-95.957975,,,,
6218,Lew75st,S LEWIS AVE&E 75TH ST S,7844 S LEWIS AVE & E 75TH ST S,36.049154,-95.95796,,,,
6219,Lew75st,S LEWIS AVE&E 75TH ST S,7710 S LEWIS AVE & E 75TH ST S/UNNAMED ST,36.051791,-95.957963,,,,
6220,Lew75st,S LEWIS AVE&E 75TH ST S,7656 S LEWIS AVE & E 75TH ST S,36.053183,-95.957977,,,,
6221,LewWdrS,N LEWIS AVE&E WOODROW ST,2423 N LEWIS AVE & E WOODROW ST,36.189462,-95.958116,,,,
6222,Lew87st,S LEWIS AVE&E 87TH ST S,8541 S LEWIS AVE & E 87TH ST S,36.040147,-95.956852,,,,
6223,Lew55Pl,S LEWIS AVE&E 55TH PL S,5531 S LEWIS AVE & E 55TH PL S,36.083604,-95.957888,,,,
6224,Lew81st,S LEWIS AVE&E 81ST ST S,7693 S LEWIS AVE & E 81ST ST S,36.052224,-95.957681,,,,
6225,Lew81st,S LEWIS AVE&E 81ST ST S,7889 S LEWIS AVE & E 81ST ST S,36.048294,-95.957664,,,,
6226,Lew75st,S LEWIS AVE&E 75TH ST S,7481 S LEWIS AVE & E 75TH ST S,36.055662,-95.957763,,,,
6227,Lew73st,S LEWIS AVE&E 73RD ST S,7275 S LEWIS AVE & E 73RD ST S,36.058094,-95.957765,,,,
6228,Lew71st,S LEWIS AVE&E 71ST ST S,7001 S LEWIS AVE & E 71ST ST S,36.062171,-95.957731,,,,
6229,Lew61st,S LEWIS AVE&E 61ST ST S,6071 S LEWIS AVE & E 61ST ST S,36.075634,-95.957869,,,,
6230,Lew59st,S LEWIS AVE&E 59TH ST S,,36.079285,-95.957887,,,,
6231,Lew53st,S LEWIS AVE&E 53RD ST S,5283 S LEWIS AVE & E 53RD ST S,36.086345,-95.957889,,,,
6232,Lew52st,S LEWIS AVE&E 52ND ST S,5155 S LEWIS AVE & E 52ND ST S,36.08852,-95.957878,,,,
6233,Lew83st,S LEWIS AVE&E 83RD ST S,8137 S LEWIS AVE & E 83RD ST S,36.043647,-95.957704,,,,
6234,Jack24st,S JACKSON AVE&W 24TH ST S,2440 S JACKSON AVE & W 23RD ST S,36.127273,-95.999511,,,,
6235,Jack23st,S JACKSON AVE&W 23RD ST S,2326 S JACKSON AVE & W 23RD ST S,36.12936,-95.999528,,,,
6236,Hous4st,S HOUSTON AVE&W 4TH ST S,431 S HOUSTON AVE & W 4TH ST S,36.149854,-95.998857,,,,
6238,Gntt71st,S GARNETT RD & 73RD ST S,S GARNETT RD/S 113TH E AVE & E 71ST ST S/W KENOSHA ST,36.059457,-95.85113,,,,
6239,Det10st,S DETROIT AVE&E 10TH ST S,,36.148521,-95.984166,,,,
6240,Del88st,S DELAWARE AVE&E 88TH ST ST,8782 S DELAWARE AVE & E 88TH ST ST,36.03653,-95.9489,,,,
6241,Del95st,S DELAWARE AVE & E 96TH ST S,9471 S DELAWARE AVE/E 96TH ST S & E 95TH ST S,36.027881,-95.94885,,,,
6242,Del90st,S DELAWARE AVE&E 90TH ST S,8983 S DELAWARE AVE & E 90TH ST S,36.033958,-95.948817,,,,
6243,Cin6st,S CINCINNNATI AVE&E 6TH ST S,642 S CINCINNNATI AVE & E 6TH ST S,36.150913,-95.987082,,,,
6244,BLD15THS,BOULDER & 15TH E,S CHEYENNE AVE & W 5TH ST,36.141117,-95.988388,,,,
6245,Bld5st,5TH & BOULDER,511 S BOULDER AVE & W 5TH ST S,36.150976,-95.991065,,,,
6246,Bld12st,S BOULDER AVE&W 12TH ST S,1171 S BOULDER AVE & W 12TH ST S,36.145188,-95.988408,,,,
6247,Bld12st,S BOULDER AVE&W 12TH ST S,1180 S BOULDER AVE & W 12TH ST S,36.145087,-95.988564,,,,
6249,Bos10st,S BOSTON AVE&E 10TH ST S,929 S BOSTON AVE & E 10TH ST S,36.147803,-95.986592,,,,
6250,81stLew,S 81ST ST&S LEWIS AVE,2017 S 81ST ST & S LEWIS AVE,36.046922,-95.960878,,,,
6251,71stYa,E 71ST ST S&S YALE AVE,4889 E 71ST ST S & S YALE AVE,36.060974,-95.923229,,,,
6252,71stRich,E 71ST ST S&S RICHMOND AVE,4369 E 71ST ST S & S RICHMOND AVE,36.060985,-95.928081,,,,
6253,71stOswe,E 71ST ST S&S OSWEGO AVE,3979 E 71ST ST S & S OSWEGO AVE/S PITTSBURG AVE,36.060997,-95.931827,,,,
6254,71stLew,71ST & LEWIS,2377 E 71ST ST S & S LEWIS AVE,36.060948,-95.9585,,,,
6255,71stIrvg,E 71ST ST S&S IRVINGTON AVE,,36.060979,-95.911917,,,,
6256,71stGran,E 71ST ST S&S GRANITE AVE,5557 E 71ST ST S & S GRANITE AVE,36.060981,-95.914582,,,,
6257,71stFlor,E 71ST ST S&S FLORENCE AVE,3079 E 71ST ST S & S FLORENCE AVE/E 71ST S,36.060978,-95.943256,,,,
6258,71stEvan,E 71ST ST S&S EVANTSTON AVE,2875 E 71ST ST S & S EVANTSTON AVE,36.060972,-95.947134,,,,
6259,71stCant,E 71ST ST S&S CANTON AVE,5115 E 71ST ST S & S CANTON AVE,36.060985,-95.920007,,,,
6260,71stBmPl,E 71ST ST S&S BIRMINGHAM PL,2593 E 71ST ST S & S BIRMINGHAM PL,36.060951,-95.953088,,,,
6261,71stColu,S 71ST ST&S COLUMBIA AVE,2691 S 71ST ST & S COLUMBIA AVE,36.060959,-95.950329,,,,
6262,66st85av,S 66TH ST S&S 85TH E AVE,8371 S 66TH ST S & S 85TH E AVE,36.067901,-95.88333,,,,
6263,85stWHRd,S 85TH E AVE&WOODLAND HILLS RD,6767 S 85TH E AVE & WOODLAND HILLS RD,36.066144,-95.881551,,,,
6264,66stMem,S 66TH ST&S MEMORIAL DR,8370 S 66TH ST & S MEMORIAL DR,36.067751,-95.883349,,,,
6266,PeoIndp,N PEORIA AVE&E INDEPENDANCE ST,800 N PEORIA AVE & E INDEPENDANCE ST,36.16579,-95.975685,,,,
6267,PeoQuee,N PEORIA & QUEEN ST,1598 N PEORIA AVE & E QUEEN ST,36.178749,-95.975756,,,,
6268,PeoPine,N PEORIA AVE&E PINE ST,1466 N PEORIA AVE & E PINE ST,36.176493,-95.975718,,,,
6269,PeoPinP,N PEORIA AVE&E PINE PL,1517 N PEORIA AVE & E PINE PL,36.177438,-95.975441,,,,
